RegionID,Hospital,State,Local Hospital Network (LHN),Time period,Year,Category,Number of patient admissions
Parramatta 12504,Westmead Hospital,NSW,Western Sydney,2012–13,2013,Surgical (emergency),4477
Parramatta 12504,Westmead Hospital,NSW,Western Sydney,2013–14,2014,Surgical (emergency),4852
Parramatta 12504,Westmead Hospital,NSW,Western Sydney,2014–15,2015,Surgical (emergency),4961
Parramatta 12504,Westmead Hospital,NSW,Western Sydney,2015–16,2016,Surgical (emergency),5055
Parramatta 12504,Westmead Hospital,NSW,Western Sydney,2016–17,2017,Surgical (emergency),5170
Parramatta 12504,Westmead Hospital,NSW,Western Sydney,2011–12,2012,Surgical (non-emergency),7805
Parramatta 12504,Westmead Hospital,NSW,Western Sydney,2012–13,2013,Surgical (non-emergency),8020
Parramatta 12504,Westmead Hospital,NSW,Western Sydney,2013–14,2014,Surgical (non-emergency),8408
Parramatta 12504,Westmead Hospital,NSW,Western Sydney,2014–15,2015,Surgical (non-emergency),8769
Parramatta 12504,Westmead Hospital,NSW,Western Sydney,2015–16,2016,Surgical (non-emergency),8875
Parramatta 12504,Westmead Hospital,NSW,Western Sydney,2016–17,2017,Surgical (non-emergency),8841
Parramatta 12504,Westmead Hospital,NSW,Western Sydney,2011–12,2012,Total,90973
Parramatta 12504,Westmead Hospital,NSW,Western Sydney,2012–13,2013,Total,94827
Parramatta 12504,Westmead Hospital,NSW,Western Sydney,2013–14,2014,Total,102836
Parramatta 12504,Westmead Hospital,NSW,Western Sydney,2014–15,2015,Total,103997
Parramatta 12504,Westmead Hospital,NSW,Western Sydney,2015–16,2016,Total,106177
Parramatta 12504,Westmead Hospital,NSW,Western Sydney,2016–17,2017,Total,106968
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2011–12,2012,Childbirth,3
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2012–13,2013,Childbirth,0
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2013–14,2014,Childbirth,0
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2014–15,2015,Childbirth,0
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2015–16,2016,Childbirth,3
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2016–17,2017,Childbirth,3
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2011–12,2012,Medical (emergency),3336
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2012–13,2013,Medical (emergency),3865
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2013–14,2014,Medical (emergency),4258
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2014–15,2015,Medical (emergency),3986
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2015–16,2016,Medical (emergency),4069
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2016–17,2017,Medical (emergency),3537
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2011–12,2012,Medical (non-emergency),4580
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2012–13,2013,Medical (non-emergency),4939
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2013–14,2014,Medical (non-emergency),4724
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2014–15,2015,Medical (non-emergency),4415
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2015–16,2016,Medical (non-emergency),4636
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2016–17,2017,Medical (non-emergency),4539
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2011–12,2012,Other acute (emergency),0
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2012–13,2013,Other acute (emergency),3
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2013–14,2014,Other acute (emergency),0
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2014–15,2015,Other acute (emergency),3
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2015–16,2016,Other acute (emergency),3
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2016–17,2017,Other acute (emergency),0
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2011–12,2012,Other acute (non-emergency),79
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2012–13,2013,Other acute (non-emergency),95
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2013–14,2014,Other acute (non-emergency),96
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2014–15,2015,Other acute (non-emergency),118
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2015–16,2016,Other acute (non-emergency),145
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2016–17,2017,Other acute (non-emergency),126
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2011–12,2012,Other subacute and non-acute,37
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2012–13,2013,Other subacute and non-acute,35
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2013–14,2014,Other subacute and non-acute,65
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2014–15,2015,Other subacute and non-acute,47
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2015–16,2016,Other subacute and non-acute,164
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2016–17,2017,Other subacute and non-acute,155
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2011–12,2012,Palliative,27
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2012–13,2013,Palliative,24
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2013–14,2014,Palliative,23
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2014–15,2015,Palliative,51
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2015–16,2016,Palliative,38
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2016–17,2017,Palliative,58
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2011–12,2012,Rehabilitation,337
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2012–13,2013,Rehabilitation,395
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2013–14,2014,Rehabilitation,433
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2014–15,2015,Rehabilitation,435
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2015–16,2016,Rehabilitation,418
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2016–17,2017,Rehabilitation,421
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2011–12,2012,Specialist mental health,0
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2012–13,2013,Specialist mental health,0
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2013–14,2014,Specialist mental health,0
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2014–15,2015,Specialist mental health,0
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2015–16,2016,Specialist mental health,0
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2016–17,2017,Specialist mental health,0
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2011–12,2012,Surgical (emergency),0
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2012–13,2013,Surgical (emergency),3
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2013–14,2014,Surgical (emergency),3
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2014–15,2015,Surgical (emergency),3
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2015–16,2016,Surgical (emergency),3
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2016–17,2017,Surgical (emergency),3
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2011–12,2012,Surgical (non-emergency),506
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2012–13,2013,Surgical (non-emergency),583
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2013–14,2014,Surgical (non-emergency),664
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2014–15,2015,Surgical (non-emergency),729
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2015–16,2016,Surgical (non-emergency),808
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2016–17,2017,Surgical (non-emergency),857
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2011–12,2012,Total,8902
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2012–13,2013,Total,9936
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2013–14,2014,Total,10263
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2014–15,2015,Total,9781
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2015–16,2016,Total,10278
Newcastle 11103,Ballina Hospital,NSW,Northern NSW,2016–17,2017,Total,9693
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2011–12,2012,Childbirth,0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2012–13,2013,Childbirth,0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2013–14,2014,Childbirth,0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2014–15,2015,Childbirth,0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2015–16,2016,Childbirth,0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2016–17,2017,Childbirth,0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2011–12,2012,Medical (emergency),209
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2012–13,2013,Medical (emergency),93
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2013–14,2014,Medical (emergency),108
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2014–15,2015,Medical (emergency),31
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2015–16,2016,Medical (emergency),14
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2016–17,2017,Medical (emergency),8
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2011–12,2012,Medical (non-emergency),61
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2012–13,2013,Medical (non-emergency),11
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2013–14,2014,Medical (non-emergency),3
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2014–15,2015,Medical (non-emergency),0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2015–16,2016,Medical (non-emergency),0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2016–17,2017,Medical (non-emergency),0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2011–12,2012,Other acute (emergency),0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2012–13,2013,Other acute (emergency),0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2013–14,2014,Other acute (emergency),0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2014–15,2015,Other acute (emergency),0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2015–16,2016,Other acute (emergency),0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2016–17,2017,Other acute (emergency),0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2011–12,2012,Other acute (non-emergency),0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2012–13,2013,Other acute (non-emergency),0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2013–14,2014,Other acute (non-emergency),0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2014–15,2015,Other acute (non-emergency),0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2015–16,2016,Other acute (non-emergency),0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2016–17,2017,Other acute (non-emergency),0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2011–12,2012,Other subacute and non-acute,3
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2012–13,2013,Other subacute and non-acute,0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2013–14,2014,Other subacute and non-acute,0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2014–15,2015,Other subacute and non-acute,0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2015–16,2016,Other subacute and non-acute,0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2016–17,2017,Other subacute and non-acute,0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2011–12,2012,Palliative,3
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2012–13,2013,Palliative,0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2013–14,2014,Palliative,0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2014–15,2015,Palliative,0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2015–16,2016,Palliative,0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2016–17,2017,Palliative,0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2011–12,2012,Rehabilitation,0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2012–13,2013,Rehabilitation,0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2013–14,2014,Rehabilitation,0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2014–15,2015,Rehabilitation,0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2015–16,2016,Rehabilitation,0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2016–17,2017,Rehabilitation,0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2011–12,2012,Specialist mental health,0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2012–13,2013,Specialist mental health,0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2013–14,2014,Specialist mental health,0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2014–15,2015,Specialist mental health,0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2015–16,2016,Specialist mental health,0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2016–17,2017,Specialist mental health,0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2011–12,2012,Surgical (emergency),0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2012–13,2013,Surgical (emergency),0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2013–14,2014,Surgical (emergency),0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2014–15,2015,Surgical (emergency),0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2015–16,2016,Surgical (emergency),0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2016–17,2017,Surgical (emergency),0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2011–12,2012,Surgical (non-emergency),0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2012–13,2013,Surgical (non-emergency),0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2013–14,2014,Surgical (non-emergency),0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2014–15,2015,Surgical (non-emergency),0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2015–16,2016,Surgical (non-emergency),0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2016–17,2017,Surgical (non-emergency),0
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2011–12,2012,Total,270
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2012–13,2013,Total,104
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2013–14,2014,Total,108
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2014–15,2015,Total,31
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2015–16,2016,Total,14
Newcastle 11103,Bonalbo Hospital,NSW,Northern NSW,2016–17,2017,Total,8
Newcastle 11103,Byron Central Hospital,NSW,Northern NSW,2015–16,2016,Childbirth,3
Newcastle 11103,Byron Central Hospital,NSW,Northern NSW,2016–17,2017,Childbirth,126
Newcastle 11103,Byron Central Hospital,NSW,Northern NSW,2015–16,2016,Medical (emergency),102
Newcastle 11103,Byron Central Hospital,NSW,Northern NSW,2016–17,2017,Medical (emergency),2448
Newcastle 11103,Byron Central Hospital,NSW,Northern NSW,2015–16,2016,Medical (non-emergency),23
Newcastle 11103,Byron Central Hospital,NSW,Northern NSW,2016–17,2017,Medical (non-emergency),312
Newcastle 11103,Byron Central Hospital,NSW,Northern NSW,2015–16,2016,Other acute (emergency),3
Newcastle 11103,Byron Central Hospital,NSW,Northern NSW,2016–17,2017,Other acute (emergency),7
Newcastle 11103,Byron Central Hospital,NSW,Northern NSW,2015–16,2016,Other acute (non-emergency),0
Newcastle 11103,Byron Central Hospital,NSW,Northern NSW,2016–17,2017,Other acute (non-emergency),3
Newcastle 11103,Byron Central Hospital,NSW,Northern NSW,2015–16,2016,Other subacute and non-acute,5
Newcastle 11103,Byron Central Hospital,NSW,Northern NSW,2016–17,2017,Other subacute and non-acute,129
Newcastle 11103,Byron Central Hospital,NSW,Northern NSW,2015–16,2016,Palliative,3
Newcastle 11103,Byron Central Hospital,NSW,Northern NSW,2016–17,2017,Palliative,49
Newcastle 11103,Byron Central Hospital,NSW,Northern NSW,2015–16,2016,Rehabilitation,0
Newcastle 11103,Byron Central Hospital,NSW,Northern NSW,2016–17,2017,Rehabilitation,0
Newcastle 11103,Byron Central Hospital,NSW,Northern NSW,2015–16,2016,Specialist mental health,0
Newcastle 11103,Byron Central Hospital,NSW,Northern NSW,2016–17,2017,Specialist mental health,63
Newcastle 11103,Byron Central Hospital,NSW,Northern NSW,2015–16,2016,Surgical (emergency),0
Newcastle 11103,Byron Central Hospital,NSW,Northern NSW,2016–17,2017,Surgical (emergency),0
Newcastle 11103,Byron Central Hospital,NSW,Northern NSW,2015–16,2016,Surgical (non-emergency),0
Newcastle 11103,Byron Central Hospital,NSW,Northern NSW,2016–17,2017,Surgical (non-emergency),0
Newcastle 11103,Byron Central Hospital,NSW,Northern NSW,2015–16,2016,Total,130
Newcastle 11103,Byron Central Hospital,NSW,Northern NSW,2016–17,2017,Total,3134
Newcastle 11103,Casino Hospital,NSW,Northern NSW,2011–12,2012,Childbirth,46
Newcastle 11103,Casino Hospital,NSW,Northern NSW,2012–13,2013,Childbirth,30
Newcastle 11103,Casino Hospital,NSW,Northern NSW,2013–14,2014,Childbirth,3
Newcastle 11103,Casino Hospital,NSW,Northern NSW,2014–15,2015,Childbirth,0
Newcastle 11103,Casino Hospital,NSW,Northern NSW,2015–16,2016,Childbirth,0
Newcastle 11103,Casino Hospital,NSW,Northern NSW,2016–17,2017,Childbirth,0
Newcastle 11103,Casino Hospital,NSW,Northern NSW,2011–12,2012,Medical (emergency),1696
Newcastle 11103,Casino Hospital,NSW,Northern NSW,2012–13,2013,Medical (emergency),1937
Newcastle 11103,Casino Hospital,NSW,Northern NSW,2013–14,2014,Medical (emergency),1996
Newcastle 11103,Casino Hospital,NSW,Northern NSW,2014–15,2015,Medical (emergency),1602
Newcastle 11103,Casino Hospital,NSW,Northern NSW,2015–16,2016,Medical (emergency),1383
Newcastle 11103,Casino Hospital,NSW,Northern NSW,2016–17,2017,Medical (emergency),1115
Newcastle 11103,Casino Hospital,NSW,Northern NSW,2011–12,2012,Medical (non-emergency),402
Newcastle 11103,Casino Hospital,NSW,Northern NSW,2012–13,2013,Medical (non-emergency),340
Newcastle 11103,Casino Hospital,NSW,Northern NSW,2013–14,2014,Medical (non-emergency),289
